query,input,车辆候选列表,output,appName,车型组合,category,category正确答案,mode,mode正确答案
雪天从云浮罗定市龙湾生态旅游区出发，加急叫出租车到新兴县天露山，预算25元。,"[{""content"":""# 用户需求：\n雪天从云浮罗定市龙湾生态旅游区出发，加急叫出租车到新兴县天露山，预算25元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""雪天从云浮罗定市龙湾生态旅游区出发，加急叫出租车到新兴县天露山，预算25元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
从梅州蕉岭县长潭水库出发，8分钟以内能打到车，去平远县五指石，选拼车，预算15元。,"[{""content"":""# 用户需求：\n从梅州蕉岭县长潭水库出发，8分钟以内能打到车，去平远县五指石，选拼车，预算15元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从梅州蕉岭县长潭水库出发，8分钟以内能打到车，去平远县五指石，选拼车，预算15元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
帮我打个特惠快车去六角广场,"[{""content"":""# 用户需求：\n帮我打个特惠快车去六角广场\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我打个特惠快车去六角广场\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我打个车回家，要十块以内的特价拼车,"[{""content"":""# 用户需求：\n帮我打个车回家，要十块以内的特价拼车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我打个车回家，要十块以内的特价拼车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 10, ""fast"": false}]
```",未知,[],,无,,无
我要回家，给我打个出租车,"[{""content"":""# 用户需求：\n我要回家，给我打个出租车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""我要回家，给我打个出租车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我打个车去公司，20分钟后出发，要六座商务车,"[{""content"":""# 用户需求：\n帮我打个车去公司，20分钟后出发，要六座商务车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我打个车去公司，20分钟后出发，要六座商务车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""六座商务车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我叫个特快车，我要去城北万象汇,"[{""content"":""# 用户需求：\n帮我叫个特快车，我要去城北万象汇\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个特快车，我要去城北万象汇\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
从南京站打车去鸡鸣寺，要叮叮出行车型的车,"[{""content"":""# 用户需求：\n从南京站打车去鸡鸣寺，要叮叮出行车型的车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从南京站打车去鸡鸣寺，要叮叮出行车型的车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""叮叮出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
打个滴滴专车去西单，打车费用大约在30-60元。,"[{""content"":""# 用户需求：\n打个滴滴专车去西单，打车费用大约在30-60元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打个滴滴专车去西单，打车费用大约在30-60元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 30, ""price_max"": 60, ""fast"": false}]
```",未知,[],,无,,无
10分钟内来一辆六座专车去机场,"[{""content"":""# 用户需求：\n10分钟内来一辆六座专车去机场\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""10分钟内来一辆六座专车去机场\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""六座专车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
打的到中华门，舒适车,"[{""content"":""# 用户需求：\n打的到中华门，舒适车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打的到中华门，舒适车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
打个特快车去浦口机场，我不想等太久,"[{""content"":""# 用户需求：\n打个特快车去浦口机场，我不想等太久\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打个特快车去浦口机场，我不想等太久\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": true}]
```",未知,[],,无,,无
帮我在366约车上打个车，我要搬到中兴人才公寓,"[{""content"":""# 用户需求：\n帮我在366约车上打个车，我要搬到中兴人才公寓\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我在366约车上打个车，我要搬到中兴人才公寓\""}""}]",[],"```json
[{""app"": ""366约车"", ""category"": ""无"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
打车去公司，要滴滴豪华车,"[{""content"":""# 用户需求：\n打车去公司，要滴滴豪华车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打车去公司，要滴滴豪华车\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我用“花小猪正价版”车型的车打个车去新街口,"[{""content"":""# 用户需求：\n帮我用“花小猪正价版”车型的车打个车去新街口\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我用“花小猪正价版”车型的车打个车去新街口\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""花小猪正价版"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我用“旅程约车”车型的车从北京朝阳区打车到首都机场,"[{""content"":""# 用户需求：\n帮我用“旅程约车”车型的车从北京朝阳区打车到首都机场\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我用“旅程约车”车型的车从北京朝阳区打车到首都机场\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""旅程约车"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
用腾飞新出租车型打个车，10分钟内到，我要去中和大厦,"[{""content"":""# 用户需求：\n用腾飞新出租车型打个车，10分钟内到，我要去中和大厦\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用腾飞新出租车型打个车，10分钟内到，我要去中和大厦\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞新出租"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我叫个365约车车型的车去雨花客厅,"[{""content"":""# 用户需求：\n帮我叫个365约车车型的车去雨花客厅\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我叫个365约车车型的车去雨花客厅\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""365约车"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
石家庄正定古城打车去正定机场，用拼车车型叫车,"[{""content"":""# 用户需求：\n石家庄正定古城打车去正定机场，用拼车车型叫车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""石家庄正定古城打车去正定机场，用拼车车型叫车\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
用“T3出行”车型的车约个车去公司,"[{""content"":""# 用户需求：\n用“T3出行”车型的车约个车去公司\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用“T3出行”车型的车约个车去公司\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""T3出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
用“享道出行”车型的车，下午3点出发去金门驾校,"[{""content"":""# 用户需求：\n用“享道出行”车型的车，下午3点出发去金门驾校\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用“享道出行”车型的车，下午3点出发去金门驾校\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""享道出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
帮我极速拼车，去世贸新城，十块以内的,"[{""content"":""# 用户需求：\n帮我极速拼车，去世贸新城，十块以内的\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""帮我极速拼车，去世贸新城，十块以内的\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 10, ""fast"": true}]
```",未知,[],,无,,无
打车去杭州西湖，费用大概在40-60元区间的，要滴滴特快,"[{""content"":""# 用户需求：\n打车去杭州西湖，费用大概在40-60元区间的，要滴滴特快\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打车去杭州西湖，费用大概在40-60元区间的，要滴滴特快\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""特快"", ""mode"": ""无"", ""price"": true, ""price_min"": 40, ""price_max"": 60, ""fast"": false}]
```",未知,[],,无,,无
用“T3出行”车型的车叫辆车，晚上八点出发，从公司到家,"[{""content"":""# 用户需求：\n用“T3出行”车型的车叫辆车，晚上八点出发，从公司到家\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""用“T3出行”车型的车叫辆车，晚上八点出发，从公司到家\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""T3出行"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
